sigungu_cd,bjdong_cd,sido,sigungu,gu,dong,full_nm,categories
41220,32030,경기도,평택시,,서탄면 황구지리,경기도 평택시 서탄면 황구지리,반도체_디스플레이
41220,12000,경기도,평택시,,세교동,경기도 평택시 세교동,반도체_디스플레이
41220,12300,경기도,평택시,,소사동,경기도 평택시 소사동,반도체_디스플레이
41220,12200,경기도,평택시,,신대동,경기도 평택시 신대동,반도체_디스플레이
41220,11200,경기도,평택시,,신장동,경기도 평택시 신장동,반도체_디스플레이
41220,25330,경기도,평택시,,안중읍 현화리,경기도 평택시 안중읍 현화리,반도체_디스플레이
41220,12400,경기도,평택시,,용이동,경기도 평택시 용이동,반도체_디스플레이
41220,12500,경기도,평택시,,월곡동,경기도 평택시 월곡동,반도체_디스플레이
41220,11600,경기도,평택시,,유천동,경기도 평택시 유천동,반도체_디스플레이
41220,10900,경기도,평택시,,이충동,경기도 평택시 이충동,반도체_디스플레이
41220,10200,경기도,평택시,,장당동,경기도 평택시 장당동,반도체_디스플레이
41220,10800,경기도,평택시,,장안동,경기도 평택시 장안동,반도체_디스플레이
41220,12700,경기도,평택시,,죽백동,경기도 평택시 죽백동,반도체_디스플레이
41220,11000,경기도,평택시,,지산동,경기도 평택시 지산동,반도체_디스플레이
41220,12100,경기도,평택시,,지제동,경기도 평택시 지제동,반도체_디스플레이
41220,31030,경기도,평택시,,진위면 견산리,경기도 평택시 진위면 견산리,반도체_디스플레이
41271,11100,경기도,안산시,상록구,건건동,경기도 안산시 상록구 건건동,제약_바이오
41271,10400,경기도,안산시,상록구,본오동,경기도 안산시 상록구 본오동,제약_바이오
41271,10700,경기도,안산시,상록구,부곡동,경기도 안산시 상록구 부곡동,제약_바이오
41271,10300,경기도,안산시,상록구,사동,경기도 안산시 상록구 사동,제약_바이오
41271,11200,경기도,안산시,상록구,사사동,경기도 안산시 상록구 사사동,제약_바이오
41271,10800,경기도,안산시,상록구,성포동,경기도 안산시 상록구 성포동,제약_바이오
41271,11300,경기도,안산시,상록구,수암동,경기도 안산시 상록구 수암동,제약_바이오
41271,10600,경기도,안산시,상록구,양상동,경기도 안산시 상록구 양상동,제약_바이오
41271,10900,경기도,안산시,상록구,월피동,경기도 안산시 상록구 월피동,제약_바이오
41271,10200,경기도,안산시,상록구,이동,경기도 안산시 상록구 이동,제약_바이오
41271,10100,경기도,안산시,상록구,일동,경기도 안산시 상록구 일동,제약_바이오
41271,11400,경기도,안산시,상록구,장상동,경기도 안산시 상록구 장상동,제약_바이오
41271,11500,경기도,안산시,상록구,장하동,경기도 안산시 상록구 장하동,제약_바이오
41271,10500,경기도,안산시,상록구,팔곡이동,경기도 안산시 상록구 팔곡이동,제약_바이오
41271,11000,경기도,안산시,상록구,팔곡일동,경기도 안산시 상록구 팔곡일동,제약_바이오
41273,10100,경기도,안산시,단원구,고잔동,경기도 안산시 단원구 고잔동,제약_바이오
41273,11200,경기도,안산시,단원구,대부남동,경기도 안산시 단원구 대부남동,제약_바이오
41273,11000,경기도,안산시,단원구,대부동동,경기도 안산시 단원구 대부동동,제약_바이오
41273,11100,경기도,안산시,단원구,대부북동,경기도 안산시 단원구 대부북동,제약_바이오
41273,10600,경기도,안산시,단원구,목내동,경기도 안산시 단원구 목내동,제약_바이오
41273,11300,경기도,안산시,단원구,선감동,경기도 안산시 단원구 선감동,제약_바이오
41273,10900,경기도,안산시,단원구,선부동,경기도 안산시 단원구 선부동,제약_바이오
41273,10400,경기도,안산시,단원구,성곡동,경기도 안산시 단원구 성곡동,제약_바이오
41273,10300,경기도,안산시,단원구,신길동,경기도 안산시 단원구 신길동,제약_바이오
41273,10200,경기도,안산시,단원구,와동,경기도 안산시 단원구 와동,제약_바이오
41273,10800,경기도,안산시,단원구,원곡동,경기도 안산시 단원구 원곡동,제약_바이오
41273,10500,경기도,안산시,단원구,원시동,경기도 안산시 단원구 원시동,제약_바이오
41273,10700,경기도,안산시,단원구,초지동,경기도 안산시 단원구 초지동,제약_바이오
41273,11400,경기도,안산시,단원구,풍도동,경기도 안산시 단원구 풍도동,제약_바이오
41273,11500,경기도,안산시,단원구,화정동,경기도 안산시 단원구 화정동,제약_바이오
41370,12100,경기도,오산시,,가수동,경기도 오산시 가수동,반도체_디스플레이
41370,10600,경기도,오산시,,가장동,경기도 오산시 가장동,반도체_디스플레이
41370,12400,경기도,오산시,,갈곶동,경기도 오산시 갈곶동,반도체_디스플레이
41370,12200,경기도,오산시,,고현동,경기도 오산시 고현동,반도체_디스플레이
41370,10400,경기도,오산시,,궐동,경기도 오산시 궐동,반도체_디스플레이
41370,10700,경기도,오산시,,금암동,경기도 오산시 금암동,반도체_디스플레이
41370,11000,경기도,오산시,,내삼미동,경기도 오산시 내삼미동,반도체_디스플레이
41370,12000,경기도,오산시,,누읍동,경기도 오산시 누읍동,반도체_디스플레이
41370,11800,경기도,오산시,,두곡동,경기도 오산시 두곡동,반도체_디스플레이
41370,11700,경기도,오산시,,벌음동,경기도 오산시 벌음동,반도체_디스플레이
41370,10200,경기도,오산시,,부산동,경기도 오산시 부산동,반도체_디스플레이
41370,11600,경기도,오산시,,서동,경기도 오산시 서동,반도체_디스플레이
41370,11500,경기도,오산시,,서랑동,경기도 오산시 서랑동,반도체_디스플레이
41370,11300,경기도,오산시,,세교동,경기도 오산시 세교동,반도체_디스플레이
41370,10800,경기도,오산시,,수청동,경기도 오산시 수청동,반도체_디스플레이
41370,11200,경기도,오산시,,양산동,경기도 오산시 양산동,반도체_디스플레이
41370,10100,경기도,오산시,,오산동,경기도 오산시 오산동,반도체_디스플레이
41370,11100,경기도,오산시,,외삼미동,경기도 오산시 외삼미동,반도체_디스플레이
41370,10300,경기도,오산시,,원동,경기도 오산시 원동,반도체_디스플레이
41370,10900,경기도,오산시,,은계동,경기도 오산시 은계동,반도체_디스플레이
41370,11400,경기도,오산시,,지곶동,경기도 오산시 지곶동,반도체_디스플레이
41370,10500,경기도,오산시,,청학동,경기도 오산시 청학동,반도체_디스플레이
41370,12300,경기도,오산시,,청호동,경기도 오산시 청호동,반도체_디스플레이
41370,11900,경기도,오산시,,탑동,경기도 오산시 탑동,반도체_디스플레이
41390,12700,경기도,시흥시,,거모동,경기도 시흥시 거모동,제약_바이오
41390,11300,경기도,시흥시,,계수동,경기도 시흥시 계수동,제약_바이오
41390,11200,경기도,시흥시,,과림동,경기도 시흥시 과림동,제약_바이오
41390,12100,경기도,시흥시,,광석동,경기도 시흥시 광석동,제약_바이오
41390,12800,경기도,시흥시,,군자동,경기도 시흥시 군자동,제약_바이오
41390,11000,경기도,시흥시,,금이동,경기도 시흥시 금이동,제약_바이오
41390,12500,경기도,시흥시,,논곡동,경기도 시흥시 논곡동,제약_바이오
41390,11800,경기도,시흥시,,능곡동,경기도 시흥시 능곡동,제약_바이오
41390,10100,경기도,시흥시,,대야동,경기도 시흥시 대야동,제약_바이오
41390,10900,경기도,시흥시,,도창동,경기도 시흥시 도창동,제약_바이오
41390,10800,경기도,시흥시,,매화동,경기도 시흥시 매화동,제약_바이오
41390,12600,경기도,시흥시,,목감동,경기도 시흥시 목감동,제약_바이오
41390,13400,경기도,시흥시,,무지내동,경기도 시흥시 무지내동,제약_바이오
41390,12200,경기도,시흥시,,물왕동,경기도 시흥시 물왕동,제약_바이오
41390,10500,경기도,시흥시,,미산동,경기도 시흥시 미산동,제약_바이오
41461,25000,경기도,용인시,처인구,포곡읍,경기도 용인시 처인구 포곡읍,반도체_디스플레이
41461,25300,경기도,용인시,처인구,모현읍,경기도 용인시 처인구 모현읍,반도체_디스플레이
41461,25600,경기도,용인시,처인구,이동읍,경기도 용인시 처인구 이동읍,반도체_디스플레이
41461,25900,경기도,용인시,처인구,남사읍,경기도 용인시 처인구 남사읍,반도체_디스플레이
41461,26200,경기도,용인시,처인구,양지읍,경기도 용인시 처인구 양지읍,반도체_디스플레이
41461,34000,경기도,용인시,처인구,원삼면,경기도 용인시 처인구 원삼면,반도체_디스플레이
41461,35000,경기도,용인시,처인구,백암면,경기도 용인시 처인구 백암면,반도체_디스플레이|제약_바이오
41461,10600,경기도,용인시,처인구,고림동,경기도 용인시 처인구 고림동,반도체_디스플레이
41461,10100,경기도,용인시,처인구,김량장동,경기도 용인시 처인구 김량장동,반도체_디스플레이
41461,10400,경기도,용인시,처인구,남동,경기도 용인시 처인구 남동,반도체_디스플레이
41461,25930,경기도,용인시,처인구,남사읍 아곡리,경기도 용인시 처인구 남사읍 아곡리,반도체_디스플레이
41461,10700,경기도,용인시,처인구,마평동,경기도 용인시 처인구 마평동,반도체_디스플레이
41461,35030,경기도,용인시,처인구,백암면 근창리,경기도 용인시 처인구 백암면 근창리,반도체_디스플레이
41461,10300,경기도,용인시,처인구,삼가동,경기도 용인시 처인구 삼가동,반도체_디스플레이
41461,26230,경기도,용인시,처인구,양지읍 송문리,경기도 용인시 처인구 양지읍 송문리,반도체_디스플레이
41461,10200,경기도,용인시,처인구,역북동,경기도 용인시 처인구 역북동,반도체_디스플레이
41461,10800,경기도,용인시,처인구,운학동,경기도 용인시 처인구 운학동,반도체_디스플레이
41461,34030,경기도,용인시,처인구,원삼면 학일리,경기도 용인시 처인구 원삼면 학일리,반도체_디스플레이
41461,10500,경기도,용인시,처인구,유방동,경기도 용인시 처인구 유방동,반도체_디스플레이
41461,11000,경기도,용인시,처인구,해곡동,경기도 용인시 처인구 해곡동,반도체_디스플레이
41461,10900,경기도,용인시,처인구,호동,경기도 용인시 처인구 호동,반도체_디스플레이
41463,10800,경기도,용인시,기흥구,고매동,경기도 용인시 기흥구 고매동,반도체_디스플레이
41463,10700,경기도,용인시,기흥구,공세동,경기도 용인시 기흥구 공세동,반도체_디스플레이
41463,10200,경기도,용인시,기흥구,구갈동,경기도 용인시 기흥구 구갈동,반도체_디스플레이
41463,10900,경기도,용인시,기흥구,농서동,경기도 용인시 기흥구 농서동,반도체_디스플레이
